ID_REF	CT18	CT19	CT20	CT21	CT22	CT23	CT24	CT25	CT26	CT27	CT28	CT29	CT30	CT31	CT32	CT33	CT34	CT35	CT36	CT37	CT38	CT39	CT40	CT41	CT42	CT43	CT44	CT45	CT46	CT47	CT48	CT49	CT50	CT51	CT52	CT53	CT54	CT55	CT56	CT57	CT58	CT59	CT60	CT61	CT62	CT63	CT64	CT65
1451557_at	209441.8	157672.4	163040.6	194628.0	123765.8	140871.0	136989.3	129203.7	120707.8	116249.5	125466.6	131585.4	97503.4	80958.8	98981.4	125390.8	115872.7	179907.6	208941.9	284681.1	150240.5	181939.1	203644.9	204583.9	159236.3	146203.4	181090.1	154767.0	125928.2	146938.5	160135.1	143684.7	135486.9	130100.1	172166.2	101909.4	107352.0	111391.5	109627.7	113475.7	191915.0	156855.5	151027.0	145066.6	118532.0	161280.0	163312.3	199923.9
1420494_x_at	307449.5	266884.5	228035.9	224721.0	210394.8	250683.5	296613.8	347114.1	312264.3	266316.0	233312.7	225511.4	264987.6	251288.9	240993.6	252748.0	252498.5	246711.8	262182.6	243513.3	259447.7	274896.7	294433.6	212043.8	251232.8	308462.0	209739.2	286734.7	193311.8	216822.8	275699.6	306213.1	321505.0	277412.6	268172.7	183279.0	243279.5	286479.4	250816.6	202378.9	267062.8	277863.2	268372.7	180669.3	206282.0	208735.4	212710.2	222718.6
1435084_at	68354.4	95789.0	98923.5	130030.9	114923.4	99422.7	91293.8	106366.8	135414.5	140583.4	110380.4	110649.2	77963.6	64951.3	55350.3	54995.3	40497.3	26970.2	27690.7	23867.0	20274.6	28700.3	38545.2	66753.4	63992.9	88817.8	103881.4	122673.0	132347.7	108405.2	116611.0	132425.0	116663.1	123307.0	117868.3	74656.1	75777.0	104997.9	58764.2	44212.6	37213.8	61783.0	27281.2	31390.5	17723.7	24240.6	36684.3	62731.8
1436555_at	28981.4	36575.3	44532.5	59756.1	48580.8	45786.9	26067.9	22922.9	40625.0	73376.0	67358.4	69320.8	91261.2	125555.6	152526.9	131057.4	82379.9	104240.8	119538.0	100573.0	46808.8	22748.8	22987.6	33855.5	24427.3	32495.7	37435.1	45427.1	39650.8	39686.6	30527.8	31231.9	27123.1	40977.5	58292.4	96410.7	92429.4	73666.3	115627.4	124736.0	110154.2	127153.6	77098.9	36757.3	18937.8	17398.4	14561.0	19540.1
1438211_s_at	2761.5	2285.6	1472.0	1197.7	970.6	527.4	357.2	349.2	655.2	3719.8	8754.8	19395.7	54986.2	104621.8	97902.6	126894.9	104758.9	81369.2	67537.6	47247.4	29389.8	14818.0	6831.2	5132.3	3392.2	2332.7	1795.2	998.3	992.1	257.5	404.7	349.8	710.2	1499.5	3464.1	63916.9	50015.5	16032.0	97446.7	95367.4	88918.5	57099.4	28910.2	17547.1	8394.9	9167.7	6906.4	2807.9
1435137_s_at	126103.6	122421.7	110635.4	112367.3	144691.5	142155.5	166692.9	117490.7	196588.3	237610.6	168129.3	127775.2	118611.0	199381.6	197175.3	198272.9	107231.2	85087.1	80284.7	100389.0	93609.8	84139.2	72736.9	71150.9	95893.2	112245.8	107734.1	116749.4	123220.6	107291.1	118284.4	130835.1	148094.7	131132.8	130012.7	152958.6	139115.9	144393.5	120663.9	139522.6	126408.8	135359.7	118299.7	65180.2	79086.3	90830.5	89721.3	84354.6
AFFX-CreX-3_at	214194.5	262081.4	233122.7	228042.4	194741.0	224546.5	260148.7	249350.5	256930.3	275662.9	263937.4	245595.2	232038.6	233788.0	261559.9	282100.6	274243.3	241839.5	237196.3	252402.5	218949.3	278483.0	227211.5	210455.1	244565.6	261325.0	263467.3	229937.4	260427.8	303282.1	300130.7	275545.8	274725.4	364678.3	300808.8	277877.4	215803.8	259805.9	267401.4	259475.5	269741.0	271094.1	346300.6	373579.2	263869.2	325767.5	289196.2	295466.0
1426114_at	206987.1	233870.4	221435.4	236936.7	212063.0	239923.8	250089.4	257066.7	251491.1	252291.9	201527.9	263110.1	267516.8	254768.7	261034.4	276319.6	291687.7	263854.1	238629.6	264677.6	252637.7	270033.5	243040.4	155640.7	206524.2	224802.4	185297.5	223524.4	187155.3	267544.3	226294.7	235558.5	240023.2	205245.5	214335.4	216980.8	206501.1	215529.9	238739.0	227545.9	231178.9	249029.5	126899.3	160770.8	177489.6	208013.9	188321.0	122359.0
1439617_s_at	27371.4	48510.7	57277.0	112326.5	49102.2	26198.8	13844.3	12592.1	17613.8	33466.9	33173.7	76076.5	89123.4	43345.7	82082.7	105799.2	111526.0	121284.6	139297.9	160314.5	52913.9	27644.3	37189.2	68412.6	25850.6	60699.6	45191.8	68234.0	73049.1	53364.3	20620.6	20268.5	37305.0	31053.2	52275.7	61429.9	96345.3	83321.9	82670.3	83753.6	105892.3	123445.1	58885.0	46466.8	14418.9	20407.5	18649.0	20479.4
1452757_s_at	228605.5	262500.3	255497.2	231543.5	274182.8	286503.8	292974.5	294426.1	241515.5	182549.9	201393.3	205439.6	286754.8	246777.4	255462.2	242662.2	258149.2	300963.1	404129.5	291716.7	279955.8	266192.3	260679.7	270484.8	230571.4	287455.7	288553.6	226733.7	280181.0	215681.7	212293.6	231926.6	230244.8	269623.8	277323.3	261464.3	262389.6	204358.9	279570.6	261402.1	243110.1	258509.5	297039.9	190190.3	263681.2	275538.0	260979.5	272213.9
1416416_x_at	252554.1	259079.8	256296.5	243719.3	224468.4	247987.4	218066.2	231657.6	209118.6	269705.5	222927.2	242735.4	252156.4	250675.2	232559.3	218784.0	241872.9	231245.4	256983.9	227729.2	220108.8	238867.7	216856.9	218066.2	259864.4	231268.3	229829.4	240373.6	233935.2	257437.7	258319.6	252700.1	236121.1	245122.0	279926.0	216880.2	242377.7	240111.5	233206.3	244000.0	239853.3	243213.1	157824.7	117329.2	141286.4	133473.6	146634.9	147774.5
1417184_s_at	162442.1	207877.2	195040.3	175802.9	214970.9	216728.1	225377.1	230392.2	186485.7	118078.6	164067.5	156418.4	229698.2	183432.8	183734.0	162167.4	191445.4	231142.3	341160.4	226427.6	220463.0	212392.8	214152.9	226879.4	166575.6	221358.7	228307.9	163359.9	207145.8	145928.2	153242.9	170140.9	161524.4	192875.3	217837.7	197296.7	201768.8	145690.5	207778.1	192857.1	174526.3	194929.1	250942.3	194406.1	233830.5	246395.3	221210.7	220979.6
1456071_a_at	206539.3	209278.4	215973.6	215320.4	193169.1	215285.2	238581.5	240910.8	185390.1	166292.1	220538.7	210526.1	199030.3	190176.0	186186.1	202443.3	198789.1	204652.1	204781.4	224254.6	222642.7	258721.3	252639.4	244441.0	234200.7	225496.4	260431.8	235913.5	267406.3	259052.3	240560.1	232627.0	226151.5	210568.9	205563.4	177874.0	188238.6	212783.3	207253.3	206822.3	230690.3	193923.8	233378.5	317110.7	300194.8	309826.0	300936.3	317946.1
1418979_at	119114.3	112742.7	116897.7	138797.2	107443.1	109650.5	118832.5	123348.8	88105.0	77480.5	102406.0	128212.0	135015.1	103212.0	125211.9	155396.2	126592.2	139053.4	158581.8	141487.0	154697.6	178219.9	165729.0	159391.9	175924.2	162185.2	159517.4	156018.3	159566.2	136670.1	138710.4	132804.0	121492.1	107532.7	117157.5	119114.3	132122.0	147726.3	157968.5	159158.5	170131.7	150255.5	176774.7	230896.2	215762.5	246987.4	218956.3	209307.8
1438403_s_at	155496.3	129210.8	100375.0	109811.7	128559.6	132286.4	142699.4	61755.4	159982.1	157835.4	134892.3	51774.9	40615.3	151210.6	130120.9	151210.6	43008.0	41574.1	30490.8	79307.9	61789.6	56791.3	38526.3	26889.4	66613.8	61741.8	92442.4	69578.4	115323.2	91884.4	85653.0	112187.7	114153.4	85879.9	77601.6	103782.3	82287.1	90084.4	72083.7	98503.5	85637.2	87711.1	89879.7	75872.5	63603.4	87749.3	83194.8	66380.3
1435012_x_at	81.6	82.8	81.9	84.7	77.2	82.1	81.2	235144.6	141.8	82.0	82.9	84.5	86.5	83.9	82.3	88.5	88.9	83.9	84.5	85.2	84.7	89.2	88.8	90.3	87.5	89.2	85.3	86.9	84212.7	93.6	85.8	88.3	84.2	88.3	86.5	82.4	82.9	87.2	85.1	90.4	88.6	88.0	92.9	100.9	94.8	93.6	96.7	100.6
1421074_at	123660.1	108712.1	121031.3	164588.0	196307.0	169584.0	230802.1	135873.7	178643.3	155065.6	171551.5	162704.4	171010.7	127468.3	162060.0	150580.8	143975.4	165671.7	188459.3	142125.4	137894.4	133500.5	138124.5	195648.7	171576.3	233875.6	196204.1	184936.3	173674.2	157977.2	130560.8	152934.9	250415.9	160901.0	134186.4	154096.7	250148.4	153469.4	141293.4	198444.0	159880.2	151679.7	125887.9	147586.7	137419.1	230811.5	230274.8	222167.9
1449081_at	245086.1	245098.2	238598.4	251126.9	230122.0	200037.6	167455.4	169587.9	129610.4	154758.0	128537.4	151494.9	147469.8	141291.8	151990.9	173124.0	168490.6	176491.3	188420.3	167446.4	213733.0	207712.5	237053.4	240361.0	221108.6	207543.5	226241.1	232287.4	205310.5	193631.5	207326.6	175505.4	134495.5	154998.1	161532.7	142131.3	119475.4	154867.3	174623.9	155314.5	187116.5	181215.6	219053.3	174085.5	203485.3	175222.1	162504.0	202481.5
1454849_x_at	276945.4	285180.9	280006.6	278914.1	312306.0	290157.1	297552.9	261899.0	307252.6	292627.4	265760.2	285133.6	287754.0	286320.8	304767.2	282624.6	308676.2	310246.6	314231.8	292529.8	286846.1	271152.2	271692.4	288490.3	266904.6	303642.9	263550.3	268871.5	269394.1	290211.8	270081.2	284922.6	295385.8	279238.0	283786.5	297159.7	310051.5	269458.8	283828.6	291385.9	276777.7	292794.0	265474.2	146649.6	175809.0	187615.9	189386.3	221732.6
1433445_x_at	154004.0	148051.8	163827.0	130885.5	164245.0	148203.2	125582.6	153299.0	153964.2	180031.5	149435.3	150301.5	135857.9	178240.9	122760.4	136254.9	96788.7	73265.0	100251.7	51434.8	46836.3	79180.1	84789.0	102430.9	114180.5	106553.5	145289.4	161977.0	126341.2	152537.6	163151.6	137079.5	106544.6	130377.6	150650.1	125537.5	126859.2	145980.1	147695.1	112379.2	106711.0	107422.2	47739.7	58021.4	66694.4	77058.2	105342.5	101037.1
1428909_at	128517.3	109575.5	106066.0	113418.1	158994.7	161134.7	158222.8	106741.1	196227.1	237301.6	173195.6	123302.3	132866.9	216008.2	205681.8	202481.5	106042.5	89820.3	89758.3	109179.3	107008.1	100010.1	103693.1	120679.6	106831.1	129754.4	120250.7	133130.2	121956.2	109894.8	130174.2	137205.7	149026.3	125556.2	116455.9	141314.6	146803.2	160103.0	137214.9	154493.1	147042.4	151261.6	151325.6	82848.3	102809.2	102016.7	90854.8	103655.3
1427631_x_at	412497.7	419791.3	422363.7	426715.2	413578.1	430423.8	480922.1	473270.1	399254.6	424491.6	453004.8	455337.3	444182.1	453031.1	460187.8	458507.5	409794.1	412497.7	430018.3	404385.6	426176.6	443311.7	469734.2	459155.6	445761.7	439750.4	456566.6	445312.7	483430.1	490506.8	460577.0	473881.3	445575.3	429594.7	422383.6	432276.1	448670.4	505419.1	452406.6	463800.7	467310.8	448834.6	497661.6	536349.5	514829.9	552597.2	507677.4	509097.1
1440327_at	94859.2	80257.1	106474.1	96703.7	115768.5	97435.6	116750.3	95493.5	109909.0	53011.1	70637.0	74774.9	44186.8	48820.9	43750.9	62157.1	42281.1	41585.0	46332.0	41444.3	50828.4	85503.0	94387.0	94519.4	128337.2	139850.3	156136.0	144306.0	150575.5	114834.5	89076.1	101559.5	106561.4	75387.3	84081.3	62571.3	84558.4	74724.4	55187.7	59187.9	61044.2	44161.3	58314.1	79145.9	68089.7	132129.3	149061.8	160403.4
1431808_a_at	171329.7	175490.3	168682.7	171714.0	210516.3	189811.0	184173.7	162710.7	196303.4	207162.8	151722.3	172226.4	179005.4	184756.4	195931.1	166568.2	170225.6	179984.0	184552.5	161991.8	164649.3	151211.8	166183.7	177384.3	172243.4	196905.1	144612.4	175586.8	149490.1	186777.0	171206.6	177361.4	170064.3	156101.9	185780.7	179147.3	213489.6	164498.0	159796.4	169423.0	153109.7	213975.5	160283.1	49680.4	73552.9	89079.6	86794.2	97710.0
1436990_s_at	342156.1	366175.6	337762.4	329656.9	332374.2	338063.7	343442.6	340982.8	358553.5	361094.0	301926.7	360702.8	345297.7	379833.2	356020.8	359161.1	389813.9	362957.0	337491.2	360893.3	338163.8	353132.7	362973.1	352618.3	353280.9	338104.5	323899.2	330118.5	303885.8	374638.4	340081.9	360460.1	345128.4	331783.7	358895.5	338854.4	333443.5	317740.3	343952.9	341192.7	329873.2	347028.9	304135.1	227978.1	262507.0	267051.3	249271.3	260073.2
1428361_x_at	182408.6	223701.9	214622.1	185111.2	236294.5	232813.4	246625.7	225746.9	231799.2	167879.1	179719.5	162899.8	240822.4	213418.0	223876.3	202869.1	221054.8	252729.0	343928.6	246426.5	232077.6	213951.9	209092.8	221748.0	181577.4	237472.1	240832.6	174005.2	220565.2	165724.5	166953.4	188870.9	181604.4	223999.6	243672.8	223055.3	217590.4	156539.2	229476.8	222649.8	193309.0	216167.8	261320.2	152987.9	201359.9	223062.3	198643.9	205321.6
1418697_at	348989.7	361817.5	343070.2	327036.4	284086.2	278822.3	257823.6	276504.1	244502.0	265454.9	279454.0	284094.4	282620.3	296059.2	325466.5	321653.4	309137.2	318480.2	317123.0	301411.2	330071.4	342293.6	332012.3	311775.0	324258.7	281054.7	337164.6	316045.2	301561.1	281881.3	304784.3	290608.7	228313.0	277406.1	308132.3	303126.8	270806.6	279454.0	329675.1	296244.9	351740.4	315782.4	364254.6	391099.0	363426.0	328978.6	330810.1	340841.5
1437326_x_at	83.3	86.3	84.5	86.5	78.8	85.8	83.6	220030.9	82.4	82.6	84.5	86.9	89.1	86.6	83.4	90.6	89.9	86.4	86.1	86.7	87.8	90.6	101.1	94.6	91.3	95.7	88.0	89.6	74527.0	96.8	88.1	90.4	85.9	90.2	88.6	86.1	85.7	90.1	87.9	93.7	91.6	89.5	97.2	97.3	101.7	96.2	99.9	105.3
1420623_x_at	117221.5	80490.7	59670.0	53759.4	69826.6	94173.9	97786.8	101661.1	102022.8	64737.0	65888.8	66419.8	68040.0	61777.1	75863.4	89272.6	83767.9	107688.3	105874.4	129430.2	149032.9	160902.9	185922.8	135066.1	125680.0	81436.4	78934.5	67633.6	54983.6	80708.6	101315.7	89191.8	120403.5	96014.2	61346.8	73911.7	63890.6	69172.8	71980.4	88873.4	91945.9	79258.7	118442.3	108432.8	160193.5	162115.3	156391.9	143536.2
1448854_s_at	294046.8	286813.8	304943.6	315228.1	310374.7	332067.1	320230.5	283828.6	322530.6	321347.4	305929.5	309546.1	317771.5	307047.6	320593.8	322877.9	303208.2	305084.6	314962.8	298832.2	288353.4	268783.5	277320.8	308729.4	281324.9	310909.0	312646.9	324459.6	315016.9	316336.1	318288.3	317771.5	346140.4	307144.7	331932.8	321312.5	350823.5	357522.7	328401.7	330083.3	318122.5	335325.6	311203.5	169800.2	192764.9	269327.6	255671.5	307438.2
1424400_a_at	197120.3	159787.3	183107.9	173167.8	194166.5	185616.3	176414.5	153048.5	210957.9	213065.0	162852.6	174461.9	176516.2	198700.9	186974.2	174317.8	147296.4	170646.1	185591.8	157328.6	143669.4	137527.3	164225.3	163312.3	161351.4	174436.1	152210.2	184377.4	119432.3	148544.7	143371.8	170723.2	152957.3	152263.7	172894.2	203950.7	171445.0	145807.6	164421.8	164370.5	170963.5	182014.2	139195.0	67521.6	78704.6	83505.4	79433.2	104154.3
1419093_at	333041.2	325110.9	355739.2	350376.2	296745.6	311201.9	306550.2	324000.0	299189.8	293725.1	347274.3	363247.0	364990.6	299036.9	330480.7	326993.4	371163.2	388900.9	397760.8	391198.4	358579.8	355092.3	317849.9	327042.7	316059.2	324523.7	347374.6	330009.6	311837.4	304483.2	335813.0	330135.4	347374.6	359930.7	353337.3	341468.4	356158.2	357945.9	371436.7	370584.5	373179.5	371109.4	416266.1	440186.7	420643.6	357720.8	355976.1	351308.8
1419622_at	387169.3	403365.1	419943.7	411185.7	360155.1	398267.8	398267.8	403135.1	340526.1	356251.7	415740.5	407020.2	423425.7	371674.6	399682.4	397720.1	407744.8	430590.0	447512.2	396368.7	430898.7	432733.7	409860.7	421131.4	397829.1	404657.0	417680.8	405025.7	420905.4	440131.4	409646.5	398675.1	391198.1	411952.0	407976.6	394133.5	402465.8	429714.8	419545.5	411161.6	429477.2	406912.9	467888.1	530599.2	497382.7	463821.3	475613.4	424909.5
1438902_a_at	94086.0	91790.1	89879.3	81267.2	71313.8	73517.8	76353.7	80426.7	87752.4	63388.0	76313.5	72484.1	50031.5	37099.6	36927.3	41825.5	32816.5	51335.3	46871.0	72661.4	87647.3	124080.5	134369.2	135393.4	123828.3	123863.4	110372.2	91408.4	80310.9	76628.7	82425.8	73208.0	107081.0	84324.5	59641.8	49447.7	61475.1	59906.3	35469.8	47710.5	43370.7	42233.7	75083.4	100644.3	133055.4	141030.6	140508.6	145288.2
1416408_at	276978.7	256910.0	231147.3	246466.0	261792.7	235730.5	243300.3	220309.2	268561.7	265469.4	205447.1	234971.9	254072.9	262636.2	261803.0	288470.9	264562.7	251014.2	242847.8	236658.2	242613.0	251855.9	273355.5	272748.7	247311.9	257540.8	237684.9	258424.7	227143.2	256944.4	243754.8	248676.0	250424.5	240853.9	247591.2	249677.4	237184.1	219665.7	268462.0	247612.5	255624.5	265569.2	238521.4	130126.4	153929.0	167362.8	169512.2	193951.9
AFFX-GapdhMur/M32599_5_at	292921.5	266051.3	270539.2	270883.7	274859.6	253373.5	246344.2	255428.7	216292.4	183914.8	210418.9	240606.0	260360.1	185550.4	225266.5	216161.5	248383.4	264364.7	245170.8	249188.0	265768.8	258801.2	268875.8	285340.5	261651.6	281430.3	257048.0	277845.9	238671.8	256846.1	259193.2	250607.9	251519.1	234252.5	247843.1	233798.3	253898.1	224215.4	239595.1	222921.9	240673.9	226271.0	128217.8	165123.3	188120.3	227346.5	232277.1	257136.8
1416729_at	237564.9	235419.2	242078.2	241135.0	260175.6	253742.2	241534.3	225979.9	279153.7	285052.7	236716.8	246886.8	247526.6	262250.8	270994.3	241896.1	242209.9	245220.3	255161.8	222813.3	229549.4	218819.5	223595.9	236543.1	224951.2	249423.9	222580.1	240338.6	190397.7	236220.4	228580.1	226191.1	240061.7	239222.4	251566.0	265454.2	260950.1	233713.9	241463.0	246715.0	232558.3	263945.6	231924.5	127023.0	163046.7	157434.6	158090.0	173588.2
1424273_at	195196.8	161173.9	202341.4	205325.8	247833.5	209927.3	241495.3	195087.9	254032.6	177692.9	230157.2	192535.4	162436.5	167914.2	153170.5	150852.0	157055.2	162896.9	185521.3	137168.9	147709.5	163176.4	172707.5	173624.5	208873.4	224255.6	256319.5	226785.8	225428.5	201404.2	185007.2	196657.5	224489.0	197917.6	230781.9	195773.2	206001.7	197400.2	168840.9	177281.3	178951.8	159518.6	165036.7	210593.0	145151.8	233070.4	238492.0	223388.1
1423756_s_at	156039.3	124309.4	147740.8	137000.6	167915.3	170236.7	148148.0	102541.4	178732.8	191931.3	139439.3	122911.9	133851.5	195474.0	177241.6	184065.8	144193.9	157894.2	181977.0	162091.3	154072.2	138297.7	156303.1	163727.4	149898.7	164962.9	127175.6	140815.1	89869.0	112057.0	97225.9	100555.8	109787.2	108677.6	122857.5	152215.4	154193.5	125000.3	150240.2	173473.6	160806.8	162161.8	196868.1	70498.2	103635.1	95871.1	93194.1	92182.5
1448792_a_at	286952.4	272915.4	281369.7	290005.8	310134.5	275125.9	291687.7	272466.7	277427.3	261617.6	248392.4	274168.1	284494.2	251667.1	270434.4	263838.3	276571.6	283546.4	304083.5	235958.8	266664.8	270331.5	281776.1	284858.6	286626.8	302808.8	280129.5	292171.1	264946.1	281128.8	267105.0	289721.4	277530.1	271446.1	287539.8	294971.0	285178.0	243553.4	277020.0	283414.4	282588.4	261653.4	219873.7	160860.6	168468.1	203805.6	207029.0	238098.7
1429399_at	62911.1	82251.5	87787.2	112680.7	101591.7	74575.0	63811.6	76902.3	104362.3	106352.9	83678.6	72536.5	54979.4	45775.2	39071.1	38196.2	28262.9	18427.4	19920.9	14237.1	12486.0	17997.0	26154.5	40650.4	50237.0	74099.8	85610.7	95429.5	103156.4	70686.2	81271.1	98011.3	81603.1	89698.8	79187.7	47765.2	57504.7	72337.9	39901.5	28826.3	26412.9	41433.9	14429.0	17939.1	11168.6	16064.6	22148.8	38218.9
1450715_at	149186.1	136543.7	161691.6	142823.1	148509.8	150784.4	162191.3	113177.4	209423.6	180026.3	133589.3	134549.1	148499.3	190841.0	167825.0	161569.1	133769.5	150558.5	194360.2	133159.4	122261.0	122586.1	137443.9	134827.3	151109.4	165761.8	128374.7	150577.7	89919.9	122362.4	119047.0	123892.8	134435.1	132757.3	158230.6	157552.0	152616.2	130691.4	147305.8	148745.7	155919.7	167031.8	144429.1	54119.3	76989.8	81279.6	85964.5	76756.6
1449047_at	127083.1	137303.3	143206.4	134300.1	142844.3	121121.7	107258.4	113823.9	79902.9	84467.8	90861.9	98094.5	81410.7	59721.9	69370.4	48584.3	60773.1	53949.5	55372.0	51181.2	70155.7	79047.0	91460.0	100096.1	110684.7	116069.5	146371.3	140781.8	140183.9	137258.8	137460.2	118798.1	99573.9	112888.4	102048.9	84288.2	92645.8	92762.8	72157.5	61430.2	57848.0	67545.1	53185.7	58996.4	61250.2	61589.5	72549.2	104507.5
1460194_at	443267.4	422605.2	438266.1	439713.6	459373.4	445019.3	411681.4	394837.3	422003.7	427894.8	401650.7	432281.4	449430.3	425143.6	434820.2	436291.8	447278.2	460711.3	481838.0	455731.5	443269.1	419803.0	425470.7	461363.1	437166.5	454191.5	438354.4	442840.8	392526.5	429523.5	409324.8	406012.0	439477.6	421231.7	405264.6	450359.5	453094.7	425752.7	446960.7	441148.5	438557.7	466715.4	436329.2	334845.8	378998.4	340743.1	358908.0	382252.4
1454620_x_at	416578.2	482951.5	444374.4	430666.9	445756.0	448539.5	436215.0	407912.4	461767.6	494408.5	509198.3	455352.9	426562.2	482228.7	478058.9	470466.4	458009.4	452000.1	410172.5	497336.1	464862.5	448859.8	430880.9	409537.1	431734.6	390284.9	415369.7	402272.3	438188.1	396924.7	361673.0	410187.5	417341.5	440452.0	423782.0	454605.8	429641.1	451586.6	427414.7	448708.4	434024.8	400084.2	471491.7	402446.3	466332.7	451247.1	412086.0	420066.5
1416676_at	398032.9	415195.3	406700.7	415563.8	424886.5	396510.9	380633.1	369940.7	420689.9	456581.4	428990.5	399971.2	394210.1	459747.2	457613.7	434616.5	389104.2	383018.3	394294.7	389887.1	412401.3	358881.5	375030.7	382165.4	353360.6	372344.7	378844.8	363686.9	392231.8	368802.1	339304.5	374244.9	366254.8	380208.2	370641.1	410187.5	407744.8	426010.7	390007.7	393476.6	381594.7	415810.6	398841.5	337401.4	309141.4	369657.3	371407.3	372229.8
1433444_at	135942.1	120115.3	124950.8	115153.0	136228.8	142812.1	118121.1	144248.7	128195.5	157827.3	119121.2	141245.7	125172.7	164027.0	110856.7	130052.0	77044.1	62832.9	91674.8	49033.9	42272.1	71715.7	88656.0	93044.1	107310.1	100846.4	125050.7	156471.9	125977.8	138652.4	150948.3	135271.0	97185.9	123794.3	136607.5	115150.3	110652.3	139960.2	134573.9	101423.2	98807.7	103856.3	43631.8	57500.4	75034.3	80706.6	104247.0	101998.6
1416025_at	447692.4	475885.1	500735.6	508830.8	532137.6	509689.3	517395.8	520370.2	528402.3	507300.4	524717.0	518323.1	517143.4	475811.6	502062.5	449026.4	462290.5	479178.2	454136.0	437575.8	455290.8	419774.8	440650.3	466643.9	464554.1	510545.2	492852.5	483654.6	523254.9	514445.8	504218.4	502404.3	525637.0	531330.4	537084.5	495514.7	540439.2	520370.2	483733.8	474142.1	446670.8	492138.7	499409.4	496966.5	482082.0	468265.2	472028.3	458869.6
1418706_at	87184.7	66180.4	64690.1	69146.0	87199.0	81611.6	72140.2	64816.0	82250.7	107066.3	84395.0	95623.1	109105.3	139122.5	137626.6	144309.1	129925.6	141893.7	145370.0	130477.4	121392.8	92226.1	92753.0	90015.7	76286.3	90062.9	68257.2	76182.7	55798.1	74571.9	72409.5	73282.8	74635.2	76623.8	95191.4	129610.4	129179.7	94209.5	139402.9	137181.1	136813.7	147228.3	104307.3	50504.7	57052.6	60474.3	57463.9	51592.4
